v,vw,o,c,h,l,t,n,timestamp
177853.0,184.9898,184.9647,184.935,185.09,184.89,1706713020000,2424,2024-01-31 14:57:00+00:00
164356.0,184.9622,184.95,185.025,185.055,184.89,1706713080000,2313,2024-01-31 14:58:00+00:00
214918.0,185.1369,185.0292,185.195,185.245,184.985,1706713140000,2450,2024-01-31 14:59:00+00:00
179632.0,185.1069,185.19,185.24,185.245,185.0,1706713200000,2218,2024-01-31 15:00:00+00:00
253052.0,185.4101,185.24,185.45,185.55,185.24,1706713260000,3035,2024-01-31 15:01:00+00:00
196469.0,185.4881,185.4473,185.45,185.59,185.38,1706713320000,2372,2024-01-31 15:02:00+00:00
114772.0,185.5374,185.45,185.555,185.6011,185.4069,1706713380000,1844,2024-01-31 15:03:00+00:00
142660.0,185.6704,185.56,185.665,185.75,185.55,1706713440000,2071,2024-01-31 15:04:00+00:00
125463.0,185.6615,185.66,185.7201,185.74,185.56,1706713500000,1780,2024-01-31 15:05:00+00:00
112445.0,185.674,185.725,185.65,185.78,185.575,1706713560000,1874,2024-01-31 15:06:00+00:00
111139.0,185.5373,185.64,185.485,185.6992,185.46,1706713620000,2446,2024-01-31 15:07:00+00:00
152654.0,185.594,185.48,185.702,185.705,185.46,1706713680000,3591,2024-01-31 15:08:00+00:00
119414.0,185.623,185.705,185.53,185.7101,185.52,1706713740000,4049,2024-01-31 15:09:00+00:00
114222.0,185.5803,185.54,185.5001,185.66,185.48,1706713800000,4452,2024-01-31 15:10:00+00:00
130823.0,185.4639,185.505,185.37,185.54,185.36,1706713860000,4859,2024-01-31 15:11:00+00:00
130031.0,185.3664,185.375,185.35,185.445,185.29,1706713920000,4961,2024-01-31 15:12:00+00:00
116985.0,185.2868,185.3413,185.19,185.39,185.18,1706713980000,4933,2024-01-31 15:13:00+00:00
156384.0,185.1547,185.185,185.1311,185.27,185.08,1706714040000,5354,2024-01-31 15:14:00+00:00
129145.0,185.2011,185.125,185.29,185.295,185.1184,1706714100000,5002,2024-01-31 15:15:00+00:00
159230.0,185.521,185.289,185.605,185.69,185.289,1706714160000,5270,2024-01-31 15:16:00+00:00
125501.0,185.6146,185.61,185.56,185.69,185.5,1706714220000,4784,2024-01-31 15:17:00+00:00
88327.0,185.5822,185.55,185.64,185.68,185.46,1706714280000,4573,2024-01-31 15:18:00+00:00
92222.0,185.5994,185.649,185.64,185.66,185.535,1706714340000,4331,2024-01-31 15:19:00+00:00
85800.0,185.555,185.64,185.5,185.67,185.49,1706714400000,4278,2024-01-31 15:20:00+00:00
107129.0,185.4886,185.4958,185.37,185.6,185.36,1706714460000,4364,2024-01-31 15:21:00+00:00
112325.0,185.3865,185.3895,185.38,185.48,185.3,1706714520000,4281,2024-01-31 15:22:00+00:00
103764.0,185.3087,185.39,185.25,185.39,185.22,1706714580000,3558,2024-01-31 15:23:00+00:00
88134.0,185.2462,185.25,185.2001,185.34,185.1501,1706714640000,3460,2024-01-31 15:24:00+00:00
116581.0,185.1523,185.205,185.2,185.225,185.08,1706714700000,3533,2024-01-31 15:25:00+00:00
102880.0,185.2003,185.21,185.165,185.28,185.11,1706714760000,3242,2024-01-31 15:26:00+00:00
84764.0,185.1182,185.17,185.105,185.205,185.06,1706714820000,3585,2024-01-31 15:27:00+00:00
142558.0,185.0064,185.1,184.9999,185.1,184.95,1706714880000,5860,2024-01-31 15:28:00+00:00
111636.0,185.0156,184.9939,185.015,185.0799,184.955,1706714940000,4712,2024-01-31 15:29:00+00:00
101976.0,185.0127,185.02,185.0,185.09,184.95,1706715000000,4818,2024-01-31 15:30:00+00:00
121688.0,184.9905,184.9901,184.965,185.02,184.96,1706715060000,4889,2024-01-31 15:31:00+00:00
131239.0,184.973,184.97,185.0198,185.04,184.9,1706715120000,5081,2024-01-31 15:32:00+00:00
135372.0,185.0271,185.0111,184.99,185.125,184.91,1706715180000,4978,2024-01-31 15:33:00+00:00
77455.0,185.0369,184.99,185.0465,185.1,184.97,1706715240000,4430,2024-01-31 15:34:00+00:00
87576.0,185.0681,185.05,185.09,185.12,185.01,1706715300000,4244,2024-01-31 15:35:00+00:00
95532.0,185.0393,185.1,184.98,185.11,184.97,1706715360000,4306,2024-01-31 15:36:00+00:00
142128.0,184.9386,184.965,184.945,185.0,184.9,1706715420000,4402,2024-01-31 15:37:00+00:00
127613.0,185.0278,184.94,185.085,185.1,184.91,1706715480000,4114,2024-01-31 15:38:00+00:00
99753.0,185.0932,185.08,185.115,185.1693,185.03,1706715540000,4011,2024-01-31 15:39:00+00:00
167302.0,185.153,185.11,185.1708,185.21,185.1,1706715600000,4228,2024-01-31 15:40:00+00:00
132647.0,185.2575,185.1709,185.2869,185.31,185.165,1706715660000,3803,2024-01-31 15:41:00+00:00
103047.0,185.3175,185.285,185.3438,185.36,185.27,1706715720000,3540,2024-01-31 15:42:00+00:00
91605.0,185.2579,185.345,185.31,185.355,185.21,1706715780000,2941,2024-01-31 15:43:00+00:00
94879.0,185.318,185.31,185.395,185.395,185.25,1706715840000,2975,2024-01-31 15:44:00+00:00
95268.0,185.3843,185.39,185.385,185.44,185.31,1706715900000,2873,2024-01-31 15:45:00+00:00
78882.0,185.3709,185.3958,185.32,185.415,185.31,1706715960000,3440,2024-01-31 15:46:00+00:00
82576.0,185.3147,185.325,185.305,185.38,185.25,1706716020000,3852,2024-01-31 15:47:00+00:00
79466.0,185.281,185.3,185.27,185.31,185.25,1706716080000,3453,2024-01-31 15:48:00+00:00
91713.0,185.2245,185.28,185.145,185.29,185.12,1706716140000,3019,2024-01-31 15:49:00+00:00
94685.0,185.1295,185.15,185.035,185.18,185.025,1706716200000,1390,2024-01-31 15:50:00+00:00
101672.0,185.0081,185.0301,184.97,185.06,184.96,1706716260000,1531,2024-01-31 15:51:00+00:00
79439.0,185.0203,184.97,184.99,185.0218,184.97,1706716320000,987,2024-01-31 15:52:00+00:00
94722.0,185.0089,184.995,185.035,185.09,184.965,1706716380000,1313,2024-01-31 15:53:00+00:00
72080.0,185.0474,185.035,185.031,185.11,185.01,1706716440000,1079,2024-01-31 15:54:00+00:00
52087.0,185.0636,185.035,185.06,185.1,185.03,1706716500000,943,2024-01-31 15:55:00+00:00
61683.0,185.098,185.065,185.16,185.16,185.045,1706716560000,1046,2024-01-31 15:56:00+00:00
97426.0,185.1956,185.1562,185.2481,185.25,185.15,1706716620000,1292,2024-01-31 15:57:00+00:00
103193.0,185.2114,185.25,185.1801,185.31,185.12,1706716680000,1281,2024-01-31 15:58:00+00:00
61210.0,185.2875,185.185,185.29,185.34,185.17,1706716740000,929,2024-01-31 15:59:00+00:00
126716.0,185.3746,185.3,185.4319,185.48,185.295,1706716800000,1494,2024-01-31 16:00:00+00:00
85684.0,185.4836,185.435,185.52,185.53,185.42,1706716860000,937,2024-01-31 16:01:00+00:00
73525.0,185.5673,185.53,185.59,185.61,185.51,1706716920000,1065,2024-01-31 16:02:00+00:00
111476.0,185.6582,185.595,185.62,185.7,185.5901,1706716980000,1261,2024-01-31 16:03:00+00:00
58498.0,185.5726,185.6108,185.58,185.615,185.53,1706717040000,1039,2024-01-31 16:04:00+00:00
62226.0,185.5907,185.58,185.56,185.64,185.55,1706717100000,992,2024-01-31 16:05:00+00:00
63618.0,185.5647,185.56,185.5413,185.6073,185.52,1706717160000,917,2024-01-31 16:06:00+00:00
48482.0,185.5304,185.545,185.485,185.59,185.48,1706717220000,884,2024-01-31 16:07:00+00:00
75256.0,185.4867,185.49,185.525,185.555,185.42,1706717280000,1001,2024-01-31 16:08:00+00:00
52720.0,185.551,185.5378,185.595,185.6,185.485,1706717340000,891,2024-01-31 16:09:00+00:00
45256.0,185.5576,185.595,185.55,185.605,185.51,1706717400000,868,2024-01-31 16:10:00+00:00
48260.0,185.5825,185.545,185.545,185.62,185.54,1706717460000,885,2024-01-31 16:11:00+00:00
49211.0,185.5187,185.555,185.51,185.56,185.47,1706717520000,829,2024-01-31 16:12:00+00:00
58487.0,185.6057,185.4999,185.66,185.68,185.495,1706717580000,844,2024-01-31 16:13:00+00:00
80076.0,185.6734,185.6699,185.685,185.72,185.645,1706717640000,905,2024-01-31 16:14:00+00:00
79174.0,185.7178,185.675,185.805,185.82,185.615,1706717700000,1023,2024-01-31 16:15:00+00:00
84159.0,185.8041,185.81,185.7725,185.87,185.76,1706717760000,1156,2024-01-31 16:16:00+00:00
89074.0,185.8081,185.77,185.84,185.85,185.765,1706717820000,1038,2024-01-31 16:17:00+00:00
86842.0,185.7513,185.84,185.68,185.85,185.65,1706717880000,1182,2024-01-31 16:18:00+00:00
74977.0,185.7174,185.675,185.72,185.76,185.675,1706717940000,995,2024-01-31 16:19:00+00:00
69971.0,185.6435,185.73,185.601,185.7599,185.57,1706718000000,951,2024-01-31 16:20:00+00:00
81482.0,185.6779,185.609,185.68,185.75,185.609,1706718060000,1128,2024-01-31 16:21:00+00:00
67159.0,185.6854,185.685,185.635,185.745,185.635,1706718120000,804,2024-01-31 16:22:00+00:00
48195.0,185.6786,185.63,185.6499,185.71,185.62,1706718180000,807,2024-01-31 16:23:00+00:00
80113.0,185.5742,185.64,185.51,185.66,185.47,1706718240000,1075,2024-01-31 16:24:00+00:00
